Name,Carnegie Classification,State,Latest Year,Total Enrollment (FTE),Total Building Square Footage (GSF),Carbon Neutral,Fiscal Year,Source,Value,Unit
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2021,Voluntary unbundled RECs Verification,1.0,
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2022,Total Purchased Electricity Consumption,10588208.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2022,Voluntary unbundled RECs Purchased,12600000.0,kWh
Rider University,Baccalaureate Colleges,NJ,2022,3793.0,1536783.0,0.0,2022,Voluntary unbundled RECs Verification,1.0,
Rose-Hulman Institute of Technology,Special Focus Institutions,IN,2022,2101.0,1264360.0,0.0,2017,Total Purchased Electricity Consumption,20316579.0,kWh
Rose-Hulman Institute of Technology,Special Focus Institutions,IN,2022,2101.0,1264360.0,0.0,2018,Total Purchased Electricity Consumption,19086163.0,kWh
Rose-Hulman Institute of Technology,Special Focus Institutions,IN,2022,2101.0,1264360.0,0.0,2019,Total Purchased Electricity Consumption,18293379.0,kWh
Rose-Hulman Institute of Technology,Special Focus Institutions,IN,2022,2101.0,1264360.0,0.0,2020,Total Purchased Electricity Consumption,17166883.0,kWh
Rose-Hulman Institute of Technology,Special Focus Institutions,IN,2022,2101.0,1264360.0,0.0,2021,Total Purchased Electricity Consumption,16748429.0,kWh
Rose-Hulman Institute of Technology,Special Focus Institutions,IN,2022,2101.0,1264360.0,0.0,2022,Total Purchased Electricity Consumption,18260020.0,kWh
Saint Joseph's College of Maine,Master's Colleges and Universities,ME,2020,1690.0,450484.0,0.0,2018,Utility green pricing Purchased,321.0,kWh
Saint Joseph's College of Maine,Master's Colleges and Universities,ME,2020,1690.0,450484.0,0.0,2019,Total Purchased Electricity Consumption,3740000.0,kWh
Saint Joseph's College of Maine,Master's Colleges and Universities,ME,2020,1690.0,450484.0,0.0,2019,Utility green pricing Purchased,321000.0,kWh
Saint Joseph's College of Maine,Master's Colleges and Universities,ME,2020,1690.0,450484.0,0.0,2020,Total Purchased Electricity Consumption,3465000.0,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2004,Total Purchased Electricity Consumption,9923103.0,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2005,Total Purchased Electricity Consumption,9726033.0,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2006,Total Purchased Electricity Consumption,10100419.0,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2007,Total Purchased Electricity Consumption,10699351.0,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2008,Total Purchased Electricity Consumption,11234318.55,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2009,Total Purchased Electricity Consumption,11168949.19,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2010,Total Purchased Electricity Consumption,11299482.0,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2011,Total Purchased Electricity Consumption,11012188.36,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2012,Total Purchased Electricity Consumption,11137732.68,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2013,Total Purchased Electricity Consumption,11102922.36,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2014,Total Purchased Electricity Consumption,11130286.56,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2015,Total Purchased Electricity Consumption,11750624.13,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2015,Voluntary unbundled RECs Purchased,11511500.0,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2015,Voluntary unbundled RECs Verification,2.0,
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2016,Total Purchased Electricity Consumption,12026458.6,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2016,Voluntary unbundled RECs Purchased,11782900.0,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2016,Voluntary unbundled RECs Verification,2.0,
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2017,Total Purchased Electricity Consumption,11496419.32,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2017,Voluntary unbundled RECs Purchased,11253260.0,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2017,Voluntary unbundled RECs Verification,2.0,
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2018,Total Purchased Electricity Consumption,11554861.0,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2018,Voluntary unbundled RECs Purchased,11329080.0,kWh
Saint Mary's College of California,Master's Colleges and Universities,CA,2018,3444.0,992904.0,0.0,2018,Voluntary unbundled RECs Verification,2.0,
Saint Peter's University,Doctorate-granting Universities,NJ,2021,2863.0,830706.0,0.0,2017,Total Purchased Electricity Consumption,5480403.0,kWh
Saint Peter's University,Doctorate-granting Universities,NJ,2021,2863.0,830706.0,0.0,2017,Solar Retained,156752.0,kWh
Saint Peter's University,Doctorate-granting Universities,NJ,2021,2863.0,830706.0,0.0,2018,Total Purchased Electricity Consumption,7023440.0,kWh
Saint Peter's University,Doctorate-granting Universities,NJ,2021,2863.0,830706.0,0.0,2018,Solar Retained,2314444.0,kWh
Saint Peter's University,Doctorate-granting Universities,NJ,2021,2863.0,830706.0,0.0,2019,Total Purchased Electricity Consumption,7148581.0,kWh
Saint Peter's University,Doctorate-granting Universities,NJ,2021,2863.0,830706.0,0.0,2019,Solar Retained,170599.0,kWh
Saint Peter's University,Doctorate-granting Universities,NJ,2021,2863.0,830706.0,0.0,2020,Total Purchased Electricity Consumption,7058473.0,kWh
Saint Peter's University,Doctorate-granting Universities,NJ,2021,2863.0,830706.0,0.0,2021,Total Purchased Electricity Consumption,5763826.0,kWh
Salem State University,Master's Colleges and Universities,MA,2020,6155.0,0.0,0.0,2016,Total Purchased Electricity Consumption,17680359.0,kWh
Salem State University,Master's Colleges and Universities,MA,2020,6155.0,0.0,0.0,2017,Total Purchased Electricity Consumption,16713627.0,kWh
Salem State University,Master's Colleges and Universities,MA,2020,6155.0,0.0,0.0,2018,Total Purchased Electricity Consumption,15961945.0,kWh
Salem State University,Master's Colleges and Universities,MA,2020,6155.0,0.0,0.0,2019,Total Purchased Electricity Consumption,15587467.0,kWh
Salem State University,Master's Colleges and Universities,MA,2020,6155.0,0.0,0.0,2020,Total Purchased Electricity Consumption,14569005.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2016,Total Purchased Electricity Consumption,30252052.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2016,Competitive suppliers Purchased,4598311.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2016,Competitive suppliers Verification,2.0,
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2016,Voluntary unbundled RECs Purchased,11000000.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2016,Voluntary unbundled RECs Verification,2.0,
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2017,Total Purchased Electricity Consumption,32558000.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2017,Voluntary unbundled RECs Purchased,17003000.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2017,Voluntary unbundled RECs Verification,2.0,
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2018,Total Purchased Electricity Consumption,31281797.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2018,Solar Sold,436203.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2018,Solar Verification,2.0,
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2018,Wind Verification,2.0,
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2018,Voluntary unbundled RECs Purchased,16784000.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2018,Voluntary unbundled RECs Verification,2.0,
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2019,Total Purchased Electricity Consumption,31082800.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2019,Solar Retained,744200.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2019,Solar Verification,2.0,
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2019,Power purchase agreement Purchased,759000.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2019,Power purchase agreement Verification,2.0,
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2019,Utility green pricing Purchased,6334000.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2019,Voluntary unbundled RECs Purchased,16000000.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2020,Total Purchased Electricity Consumption,25937393.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2020,Solar Retained,736607.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2020,Power purchase agreement Purchased,735607.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2020,Utility green pricing Purchased,7468490.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2020,Voluntary unbundled RECs Purchased,6000000.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2021,Total Purchased Electricity Consumption,27012000.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2021,Voluntary unbundled RECs Purchased,16721000.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2022,Total Purchased Electricity Consumption,28326739.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2022,Solar Retained,712.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2022,Power purchase agreement Purchased,7387000.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2022,Power purchase agreement Verification,1.0,
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2022,Voluntary unbundled RECs Purchased,16000000.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2022,Voluntary unbundled RECs Verification,2.0,
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2023,Total Purchased Electricity Consumption,28058286.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2023,Power purchase agreement Purchased,7430000.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2023,Power purchase agreement Verification,1.0,
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2023,Voluntary unbundled RECs Purchased,16000000.0,kWh
Salisbury University,Master's Colleges and Universities,MD,2023,6428.0,2505920.0,0.0,2023,Voluntary unbundled RECs Verification,2.0,
San Jose State University,Master's Colleges and Universities,CA,2021,30859.0,7040894.0,0.0,2017,Total Purchased Electricity Consumption,15305571.76,kWh
San Jose State University,Master's Colleges and Universities,CA,2021,30859.0,7040894.0,0.0,2017,Community solar Purchased,175815.0,kWh
San Jose State University,Master's Colleges and Universities,CA,2021,30859.0,7040894.0,0.0,2017,Community solar Verification,1.0,
San Jose State University,Master's Colleges and Universities,CA,2021,30859.0,7040894.0,0.0,2018,Total Purchased Electricity Consumption,22824239.41,kWh
San Jose State University,Master's Colleges and Universities,CA,2021,30859.0,7040894.0,0.0,2019,Total Purchased Electricity Consumption,20745475.55,kWh
San Jose State University,Master's Colleges and Universities,CA,2021,30859.0,7040894.0,0.0,2020,Total Purchased Electricity Consumption,11458303.28,kWh
San Jose State University,Master's Colleges and Universities,CA,2021,30859.0,7040894.0,0.0,2021,Total Purchased Electricity Consumption,19381710.95,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2005,Total Purchased Electricity Consumption,32637867.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2005,Voluntary unbundled RECs Purchased,670000.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2005,Voluntary unbundled RECs Verification,2.0,
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2006,Total Purchased Electricity Consumption,30673043.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2006,Voluntary unbundled RECs Purchased,1608000.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2006,Voluntary unbundled RECs Verification,2.0,
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2007,Total Purchased Electricity Consumption,29850954.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2007,Voluntary unbundled RECs Purchased,1608000.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2007,Voluntary unbundled RECs Verification,2.0,
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2008,Total Purchased Electricity Consumption,32876617.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2008,Voluntary unbundled RECs Purchased,8040000.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2008,Voluntary unbundled RECs Verification,2.0,
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2009,Total Purchased Electricity Consumption,31373521.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2009,Voluntary unbundled RECs Purchased,11256000.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2009,Voluntary unbundled RECs Verification,2.0,
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2010,Total Purchased Electricity Consumption,29795759.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2010,Solar Retained,50959.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2010,Voluntary unbundled RECs Purchased,22562959.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2010,Voluntary unbundled RECs Verification,4.0,
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2011,Total Purchased Electricity Consumption,30263808.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2011,Solar Retained,61404.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2011,Voluntary unbundled RECs Purchased,30061404.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2011,Voluntary unbundled RECs Verification,4.0,
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2012,Total Purchased Electricity Consumption,30812837.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2012,Solar Retained,98551.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2012,Voluntary unbundled RECs Purchased,27926551.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2012,Voluntary unbundled RECs Verification,4.0,
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2013,Total Purchased Electricity Consumption,32016347.0,kWh
Santa Clara University,Master's Colleges and Universities,CA,2023,0.0,0.0,0.0,2013,Solar Retained,98551.0,kWh
